"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
347,2019-05-31 12:48:43,"UFMS","CGMS","49756","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","M.G. Caxambu",NA,NA,NA,NA,"M.G. Caxambu; E.L. Siqueira",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Turvo","Propriedade da família Rickli.",-51.5297012329102,-25.0428009033203,36663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CGMS107968","auto"
348,2018-08-31 18:32:15,"UFS","ASE","15370","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, AR",2008,NA,NA,NA,"Cordeiro, J; Poliquesi, CB; Silva, JM","2341",NA,2006,"08","31",NA,NA,"Southern America","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito",-48.509167,-25.520833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola. Interior da floresta da planície litorânea.; Terrícola. Interior da floresta da planície litorânea.","ASE0022156",NA
349,2018-11-27 18:47:21,"UFOP","OUPR","10116","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",1999,"12",NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"Mata do Periquito",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,2018-02-08 10:58:07,"UFOP","OUPR","19808","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Mynssen, C.M.",2004,"06","15",NA,"Mynssen, C.M.","562",NA,2004,"03","23",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada após a sede da Fazenda do manso",-43.508611,-20.440278,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Eífita. Semi-ciófila. Em ambiente úmido",NA,NA
351,2018-02-08 10:58:07,"UFOP","OUPR","10117","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gomes, M.",1973,"06","09",NA,"Gomes, M.","s.n.",NA,1973,"06","15",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
352,2018-11-27 18:47:21,"UFOP","OUPR","10112","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",1999,"12",NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
353,2018-11-27 18:47:21,"UFOP","OUPR","10113","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",1999,"12",NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Morro São Sebastião",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
354,2018-11-27 18:47:21,"UFOP","OUPR","10115","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",1999,"12",NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Saramenha",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
355,2018-11-27 18:47:21,"UFOP","OUPR","10110","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",1999,"12",NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Saramenha",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
356,2018-02-08 10:58:07,"UFOP","OUPR","10114","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Zurlo, M.A.",1977,"05","05",NA,"Badini, J.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Erva. Fendas de rocha",NA,"auto"
357,2018-11-27 18:47:21,"UFOP","OUPR","10109","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.S.",NA,NA,NA,NA,"Badini, J.","s.n.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra do Frasão",-43.5080986022949,-20.2875003814697,44599,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Erva. Terreno Pedregoso",NA,"auto"
358,2019-01-17 13:27:24,"PUCRS","MPUC","17908","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Thedy",NA,NA,NA,NA,"G.M. Fernandes",NA,NA,1992,"11","06",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
359,2019-01-17 13:27:24,"PUCRS","MPUC","11920","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C.A. Mondin",2008,"01","01",NA,"et.al.",NA,NA,2008,"08","23",NA,NA,"South America","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes",-49.8497222,-29.3694444,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
360,2019-01-17 13:27:24,"PUCRS","MPUC","17897","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,NA,NA,NA,1994,"09","19",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
361,2019-01-17 13:27:24,"PUCRS","MPUC","17899","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","G.M. Fernandes",NA,NA,NA,NA,"G.M. Fernandes",NA,NA,1992,"11","06",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
362,2019-01-17 13:27:24,"PUCRS","MPUC","17903","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Trojan",NA,NA,NA,NA,NA,NA,NA,1997,"01","26",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
363,2019-01-17 13:27:24,"PUCRS","MPUC","17909","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A. Thedy",NA,NA,NA,NA,"G.M. Fernandes",NA,NA,1992,"11","06",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
364,2019-01-17 13:27:24,"PUCRS","MPUC","33","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ir. Augusto",1944,"01","01",NA,NA,NA,NA,1944,"01","25",NA,NA,"South America","Brasil","RS","São Leopoldo",".",-51.1469444,-29.7605556,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
365,2019-01-17 13:27:24,"PUCRS","MPUC","17894","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","G.M. Fernandes",NA,NA,NA,NA,"A. Luz",NA,NA,1994,"09","19",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
366,2019-01-17 13:27:24,"PUCRS","MPUC","17898","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","G.M. Fernandes",NA,NA,NA,NA,"G.M. Fernandes",NA,NA,1992,"11","06",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
367,2019-01-17 13:27:24,"PUCRS","MPUC","17900","S","Plantae",NA,"Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,NA,NA,NA,1987,"10","21",NA,NA,"South America","Brasil","RS","Quaraí","Cerro do Jarau",-56.4513888889,-30.3877777778,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
368,2019-09-23 16:36:38,"FURB","FURB","14897","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2009,"10",NA,NA,"Gasper, A.L. de; Cadorin, T.J. & Schimitt, J.","2424",NA,2009,"09","30",NA,NA,NA,"Brasil","Santa Catarina","Garuva","Sol Nascente.",-48.7272223,-26.055,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita IFFSC e8000a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: erva terrícola;","FURB06066",NA
369,2019-09-23 16:36:38,"FURB","FURB","15215","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2009,"11","01",NA,"Dreveck, S.; Carneiro, F.E.","1117",NA,2009,"10","10",NA,NA,NA,"Brasil","Santa Catarina","Balneário Piçarras","Bela Vista.",-48.6944444,-26.73,NA,NA,17,17,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 811 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB06065",NA
370,2019-09-23 16:36:38,"FURB","FURB","15228","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2009,"11","01",NA,"Dreveck, S.; Carneiro, F.E.","1125",NA,2009,"10","13",NA,NA,NA,"Brasil","Santa Catarina","São João do Itaperiú","Santo Antônio.",-48.7766667,-26.5480555,NA,NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 912 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB06063",NA
371,2019-09-23 16:36:38,"FURB","FURB","15813","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2009,"11","01",NA,"Dreveck, S.; Carneiro, F.E.","1211",NA,2009,"10","31",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Itapema.",-48.6,-26.28,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 1031 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB06062",NA
372,2019-09-23 16:36:38,"FURB","FURB","22196","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2010,"06","11",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","1917",NA,2010,"03","10",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Parque Municipal Lagoa do Peri.",-48.5116667,-27.7297223,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC as04 (Erva Terrícola) Habitat: Restinga; beira de lago Habito: erva terrícola;","FURB06060",NA
373,2019-09-23 16:36:38,"FURB","FURB","22233","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Cadorin, TJ",2010,"03","09",NA,"Cadorin, T.J.","1463",NA,2010,"03","09",NA,NA,NA,"Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.",-48.5166667,-27.7325,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,"Coleta Extra IFFSC (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Habito: erva terrícola;","FURB00035",NA
374,2019-09-23 16:36:38,"FURB","FURB","23372","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Cadorin, TJ",2010,"04","22",NA,"Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1922",NA,2010,"04","07",NA,NA,NA,"Brasil","Santa Catarina","Garuva","Sol Nascente.",-48.7272223,-26.055,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,"Epífita IFFSC e8000b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração; interior do fragmento Habito: epífita;","FURB06059",NA
375,2019-09-23 16:36:38,"FURB","FURB","24506","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2010,"05","10",NA,"Dreveck, S.; Carneiro, F.E.","2061",NA,2010,"04","08",NA,NA,NA,"Brasil","Santa Catarina","Araquari","Canudo / WEG Floresta.",-48.6888889,-26.5525,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 913 (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio Habito: erva terrícola;","FURB06057",NA
376,2019-09-23 16:36:38,"FURB","FURB","29376","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2011,"01","26",NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2946",NA,2010,"02","05",NA,NA,NA,"Brasil","Santa Catarina","Porto Belo","Margem da BR 101.",-48.6019444,-27.1494444,NA,NA,55,55,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC e8002b (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio a avançado; interior do fragmento Habito: erva terrícola;","FURB06055",NA
377,2019-09-23 16:36:38,"FURB","FURB","33238","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2011,"01","11",NA,"Korte, A.","5051",NA,2010,"11","23",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Lagoa Saguassu.",-48.7805556,-26.2802778,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 9996 (Erva Terrícola) Habitat: Restinga; Habito: erva terrícola;","FURB06054",NA
378,2019-09-23 16:36:38,"FURB","FURB","33239","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2011,"01","11",NA,"Korte, A.; Rigon-Junior, M.J.","5457",NA,2010,"12","07",NA,NA,NA,"Brasil","Santa Catarina","Araranguá",NA,-49.3208334,-28.8902777,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 27 (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: erva terrícola;","FURB26621",NA
379,2019-09-23 16:36:38,"FURB","FURB","33985","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2011,"03","09",NA,"Korte, A.; Rigon-Junior, M.J.","5844",NA,2011,"02","01",NA,NA,NA,"Brasil","Santa Catarina","Garuva","Palmita.",-48.8019444,-26.0302778,NA,NA,18,18,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 8011 (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: erva terrícola;","FURB06052",NA
380,2019-09-23 16:36:38,"FURB","FURB","34343","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2011,"04","18",NA,"Korte, A.","6160",NA,2011,"03","07",NA,NA,NA,"Brasil","Santa Catarina","Massaranduba","Guarani.",-48.96,-26.6344444,NA,NA,335,335,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 863 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita;","FURB06050",NA
381,2019-09-23 16:36:38,"FURB","FURB","34362","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, AL de",2011,"04","18",NA,"Korte, A.","5734",NA,2011,"02","22",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Praia do Ervino / Parque Estadual do Acaraí.",-48.6105556,-26.3933333,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Florística IFFSC 8012 (Erva Terrícola) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: erva terrícola;","FURB06051",NA
382,2019-06-05 15:19:41,"FURB","FURB","38544","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F",2012,"06",NA,NA,"Gonzatti, F.","513",NA,2012,"05","27",NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Mata oeste da Lagoa Porteira.",-50.3294445,-30.3361111,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB06064",NA
383,2019-06-05 15:19:41,"FURB","FURB","39808","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F",2012,"10",NA,NA,"Gonzatti, F.","589",NA,2012,"01","23",NA,NA,NA,"Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera.",-50.2255556,-30.0530556,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB06043",NA
384,2019-06-05 15:19:41,"FURB","FURB","42640","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Dittrich, VAO",2013,"07",NA,NA,"Dittrich, V.A.O.","1820",NA,2013,"07","21",NA,NA,NA,"Brasil","Minas Gerais","Bom Jardim de Minas","Serra da Bandeira, na trilha para o topo, face norte.",-44.0013889,-22.0211111,NA,NA,1650,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB06049",NA
385,2019-06-05 15:19:41,"FURB","FURB","59049","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, A.L.",2018,"05","10",NA,"Kassner-Filho, A.","2709",NA,2018,"05","10",NA,NA,NA,"Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.",-48.6163889,-26.8019444,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB59049",NA
386,2019-06-05 15:19:41,"FURB","FURB","6818","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ceolin, LM",2007,"10","19",NA,"Ceolin, L.M.","341",NA,2007,"10","19",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí.",-48.5369444,-26.2980555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB06070",NA
387,2019-06-05 15:19:41,"FURB","FURB","9804","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, AR",2008,NA,NA,NA,"Silva, J.M.; Saldanha, J. & Campos, A.R.","6110",NA,2007,"10","16",NA,NA,NA,"Brasil","Paraná","Morretes","Anhaia.",-48.834400177002,-25.476900100708,30514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB06068","auto"
388,2019-09-23 16:36:38,"FURB","FURB","26345","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Cordeiro, J; Barbosa, E",2007,NA,NA,NA,"Cervi, A.C.; Silva, J.M. & Campos, A.R.","9049",NA,2007,"10","02",NA,NA,NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lugar sombrio Habitat: interior da floresta Habito: ereta;","FURB06056","auto"
389,2019-06-05 15:19:41,"FURB","FURB","9744","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, AR",2008,NA,NA,NA,"Cordeiro, J.; Poliquesi, C.B. & Silva, J.","2341",NA,2006,"08","31",NA,NA,NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FURB06069","auto"
390,2019-09-23 16:36:38,"FURB","FURB","63810","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gasper, A.L. de",2019,"06","04",NA,"Redin, C.L.","1",NA,2018,"11","23",NA,NA,NA,"Brasil","Santa Catarina","Urupema","Interior de Floresta Ombrófila Mista, Mata Atlântica. RPPN Complexo Serra da Farofa",-49.8731002807617,-27.9528007507324,23096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habito: Terrestre/Epífita","FURB63810","auto"
391,2019-05-09 13:33:52,"UCS","HUCS","38880","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2012,"04",NA,NA,"Gonzatti, F.","513",NA,2012,"05","27",NA,NA,NA,"Brasil","Rio Grande do Sul","Palmares do Sul","Mata Oeste da Lagoa Porteira",-50.329444,-30.336111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hemicriptófito, no interior da mata paludosa",NA,NA
392,2019-05-09 13:33:52,"UCS","HUCS","39379","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2012,"10",NA,NA,"Gonzatti, F.","589",NA,2012,"01","23",NA,NA,NA,"Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera",-50.225556,-30.053056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrícola, em mata paludosa",NA,NA
393,2019-05-09 13:33:52,"UCS","HUCS","40843","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2013,"11",NA,NA,"Gonzatti, F.","921",NA,2013,"10","08",NA,NA,NA,"Brasil","Rio Grande do Sul","Tavares","Fazenda Boiadeiro",-50.960756,-31.215708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário ICN; herbácea em interior de mata turfosa",NA,NA
394,2019-05-09 13:33:52,"UCS","HUCS","40852","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2013,"11",NA,NA,"Gonzatti, F.","806",NA,2013,"09","08",NA,NA,NA,"Brasil","Rio Grande do Sul","Terra de Areia","Estrada para Xangrilá",-50.013306,-29.588972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário ICN",NA,NA
395,2019-05-09 13:33:52,"UCS","HUCS","42503","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2015,"03","11",NA,"Gonzatti, F.","1463",NA,2014,"11","29",NA,NA,NA,"Brasil","Rio Grande do Sul","Osório","Próximo à Lago das Traíras",-50.194681,-29.838611,NA,NA,14,14,NA,NA,NA,NA,NA,NA,NA,NA,"rizomatoso; interior de mata paludosa",NA,NA
396,2019-05-09 13:33:52,"UCS","HUCS","45522","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2016,"11",NA,NA,"Gonzatti, F.","2835",NA,2016,"11","06",NA,NA,NA,"Brasil","Rio Grande do Sul","Itati","Reserva Biológica da Mata Paludosa",-50.110597,-29.512881,NA,NA,33,33,NA,NA,NA,NA,NA,NA,NA,NA,"erva rizomatosa, em solo úmido de mata paludosa, à sombra",NA,NA
397,2019-09-19 22:03:48,"UCS","HUCS","49621","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F.",2019,"02",NA,NA,"Hagelund, K.","14452",NA,1982,"12","29",NA,NA,NA,"Brasil","Santa Catarina","São João do Sul",NA,-49.810001373291,-29.2233009338379,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Doação Herbário ICN 200234",NA,"auto"
398,2019-09-19 22:03:48,"UCS","HUCS","34229","S","Plantae","Pteridophyta",NA,"Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, A.R.",2008,NA,NA,NA,"Silva, J.M.; Saldanha, J.; Campos, A. .R.","6110",NA,2007,"10","16",NA,NA,NA,"Brasil","Paraná","Morretes","Anhaia",-48.834400177002,-25.476900100708,30514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário MBM; terrícola, lugar sombrio. Floresta Atlântica",NA,"auto"
